collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.reference_no,10_my_bin
147609,PaleoDB,"C. Jaramillo",,Panthera,,onca,,,,,47532,
147609,PaleoDB,"C. Jaramillo",,Smilodon,,populator,,,,,47532,
147698,PaleoDB,"P. Mannion",,Sphagesaurus,,montealtensis,,Caipirasuchus,,montealtensis,47538,
147815,PaleoDB,"C. Jaramillo",,Mazama,,sp.,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Dicolpomys,,fossor,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Akodon,,sp.,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Proechimys,,sp.,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Sylvilagus,,sp.,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Chironectes,,minimus,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Panthera,aff.,onca,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Chrotopterus,,auritus,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Cabassous,,sp.,,,,,47558,
147815,PaleoDB,"C. Jaramillo",,Nothrotherium,,sp.,,,,,47558,
148207,PaleoDB,"C. Jaramillo",,Phoberomys,"n. sp.",bordasi,,,,,47574,"Cenozoic 6"
148219,PaleoDB,"C. Jaramillo",,Pampatherium,"n. sp.",paulacoutoi,,,,,47580,
148228,PaleoDB,"C. Jaramillo",,Eremotherium,,laurillardi,,,,,47587,"Cenozoic 6"
148228,PaleoDB,"C. Jaramillo",,Megatherium,,americanum,,,,,47587,"Cenozoic 6"
148309,PaleoDB,"C. Jaramillo",,Cerdocyon,,thous,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Protocyon,,troglodytes,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Arctotherium,,sp.,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Leopardus,cf.,tigrinus,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Smilodon,,populator,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Panochthus,,greslebini,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Glyptodon,,sp.,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Tolypeutes,,tricinctus,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Holmesina,,paulacoutoi,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Eremotherium,,laurillardi,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Xenorhinotherium,,bahiense,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Palaeolama,,major,,,,,47592,
148309,PaleoDB,"C. Jaramillo",,Equus,cf.,caballus,,Equus,cf.,neogeus,47592,
148309,PaleoDB,"C. Jaramillo",,Hippidion,,sp.,,,,,47592,
148310,PaleoDB,"C. Jaramillo",,Stegomastodon,,waringi,,,,,47601,"Cenozoic 6"
148310,PaleoDB,"C. Jaramillo",,Eremotherium,,laurillardi,,,,,47601,"Cenozoic 6"
148390,PaleoDB,"P. Mannion",,Caiman,"n. sp.",tremembensis,,,,,64609,
148390,PaleoDB,"P. Mannion",,Physornis,"n. sp.",brasiliensis,,,,,64609,
148397,PaleoDB,"C. Jaramillo",,Smilodon,,populator,,,,,47605,
148417,PaleoDB,"C. Jaramillo",,Eremotherium,cf.,laurillardi,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Doedicurus,,sp.,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Myocastor,cf.,coypus,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Antifer,,sp.,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Morenelaphus,,sp.,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Catagonus,,sp.,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Equus,cf.,caballus,,Equus,cf.,neogeus,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Hippidion,,sp.,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Diodora,,patagonica,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Zidona,,dufresnei,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Olivancillaria,,carcellesi,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Lamniconus,,lemniscatus,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Arcinella,,brasiliana,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Agathistoma,,patagonicum,,Tegula,,patagonica,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Bostrycapulus,,odites,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Adelomelon,,brasiliana,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Olivancillaria,,urceus,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Olivancillaria,,deshayesiana,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Crassostrea,,rhizophorae,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Caryocorbula,,caribaea,,Corbula,,caribaea,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Noetia,,bisulcata,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Trachycardium,,muricatum,,,,,47667,"Cenozoic 6"
148417,PaleoDB,"C. Jaramillo",,Chione,,cancellata,,,,,47667,"Cenozoic 6"
148419,PaleoDB,"C. Jaramillo",,Hemiauchenia,,paradoxa,,,,,47662,"Cenozoic 6"
148419,PaleoDB,"C. Jaramillo",,Chelonoidis,,sp.,,,,,47662,"Cenozoic 6"
149093,PaleoDB,"C. Jaramillo",,Hemiauchenia,,paradoxa,,,,,47662,"Cenozoic 6"
149143,PaleoDB,"C. Jaramillo",,Hemiauchenia,,paradoxa,,,,,47662,"Cenozoic 6"
149143,PaleoDB,"C. Jaramillo",,Chelonoidis,cf.,carbonaria,,,,,47662,"Cenozoic 6"
149235,PaleoDB,"P. Mannion","n. gen.",Batrachomimus,"n. sp.",pastosbonensis,,,,,47765,"Jurassic 5"
149493,PaleoDB,"C. Jaramillo","n. gen.",Sairadelphys,"n. sp.",tocantinensis,,,,,47894,"Cenozoic 6"
149493,PaleoDB,"C. Jaramillo",,Catagonus,,stenocephalus,,,,,47894,"Cenozoic 6"
149493,PaleoDB,"C. Jaramillo",,Propraopus,,sulcatus,,,,,47894,"Cenozoic 6"
149493,PaleoDB,"C. Jaramillo",,Euphractus,,sexcinctus,,,,,47894,"Cenozoic 6"
149493,PaleoDB,"C. Jaramillo",,Dasypus,,novemcinctus,,Dasypus,,novemcinctus,47894,"Cenozoic 6"
149493,PaleoDB,"C. Jaramillo",,Pachyarmatherium,,brasiliense,,,,,47894,"Cenozoic 6"
149523,PaleoDB,"C. Jaramillo","n. gen.",Rumiodon,"n. sp.",inti,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Patene,"n. sp.",campbelli,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Incadolops,"n. sp.",ucayali,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Wamradolops,"n. sp.",tsullodon,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Hondonadia,"n. sp.",pittmanae,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Perulestes,"n. sp.",cardichi,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Perulestes,"n. sp.",fraileyi,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Sasawatsu,"n. sp.",mahaynaq,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Kirutherium,"n. sp.",paititiensis,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Wirunodon,"n. sp.",chanku,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Kiruwamaq,"n. sp.",chisu,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Eopululo,"n. sp.",wigmorei,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Eoincamys,"n. sp.",pascuali,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Eoincamys,"n. sp.",ameghinoi,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Eobranisamys,"n. sp.",romeropittmanae,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Eobranisamys,"n. sp.",riverai,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Eopicure,"n. sp.",kraglievichi,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Eosallamys,"n. sp.",paulacoutoi,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Eosallamys,"n. sp.",simpsoni,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Eoespina,"n. sp.",woodi,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Eosachacui,"n. sp.",lavocati,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Eodelphomys,"n. sp.",almeidacomposi,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Rumiodon,,sp.,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Perupithecus,"n. sp.",ucayaliensis,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Yuruatherium,"n. sp.",tropicalis,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Parastegosimpsonia,"n. sp.",peruana,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",?,Parastegosimpsonia,,sp.,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",cf.,Cachiyacuy,,contamanensis,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Cachiyacuy,,kummeli,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",cf.,Cachiyacuy,,kummeli,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",cf.,Canaanimys,,maquiensis,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Pozomys,,ucayaliensis,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",cf.,Pozomys,,ucayaliensis,,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo",,Pozomys,informal,"sp. nov.?",,,,,57753,"Cenozoic 3"
149523,PaleoDB,"C. Jaramillo","n. gen.",Ucayalipithecus,"n. sp.",perdita,,,,,57753,"Cenozoic 3"
149721,PaleoDB,"C. Jaramillo",,Macrauchenia,,patagonica,,Macrauchenia,,patachonica,47954,"Cenozoic 6"
151506,PaleoDB,"C. Jaramillo",,Macrochorobates,,sp.,,,,,48415,"Cenozoic 6"
151506,PaleoDB,"C. Jaramillo",,Chasicotatus,,sp.,,,,,48415,"Cenozoic 6"
151506,PaleoDB,"C. Jaramillo",,Paedotherium,,minor,,,,,48415,"Cenozoic 6"
151506,PaleoDB,"C. Jaramillo",,Orthomyctera,,sp.,,,,,48415,"Cenozoic 6"
151506,PaleoDB,"C. Jaramillo",cf.,Cardiomys,,sp.,,,,,48415,"Cenozoic 6"
151506,PaleoDB,"C. Jaramillo",,Lagostomus,,sp.,,,,,48415,"Cenozoic 6"
151514,PaleoDB,"C. Jaramillo",cf.,Neolicaphrium,,recens,,,,,47945,"Cenozoic 6"
151514,PaleoDB,"C. Jaramillo",,Macrauchenia,,patagonica,,Macrauchenia,,patachonica,47945,"Cenozoic 6"
151515,PaleoDB,"C. Jaramillo",,Macrauchenia,,patagonica,,Macrauchenia,,patachonica,47945,"Cenozoic 6"
151520,PaleoDB,"C. Jaramillo",,Macrauchenia,,patagonica,,Macrauchenia,,patachonica,47945,"Cenozoic 6"
151520,PaleoDB,"C. Jaramillo",,Trachemys,,sp.,,,,,47945,"Cenozoic 6"
151522,PaleoDB,"C. Jaramillo",,Macrauchenia,,patagonica,,Macrauchenia,,patachonica,47945,"Cenozoic 6"
151539,PaleoDB,"C. Jaramillo",,Macrauchenia,,patagonica,,Macrauchenia,,patachonica,47945,"Cenozoic 6"
151541,PaleoDB,"C. Jaramillo",,Haplomastodon,,waringi,,,,,48237,"Cenozoic 6"
151586,PaleoDB,"M. Uhen",,Cypraeacteon,,pennae,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Volutilithes,,radula,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Volutilithes,,alticostatus,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Acmaea,,sp.,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Nactica,,neverita,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Neritina,,prolabiata,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Turritella,,elicita,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Vicarya,?,daphne,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Capulus,,sp.,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Hyponyx,,sp.,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",?,Thiara,,terebriformis,?,Melania,,terebriformis,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Crepidula,,sp.,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Lucina,,tenella,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Nuculana,,mariae,,Nucula,,mariae,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Nuculana,,swiftiana,,Leda,,swiftiana,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Corbula,?,chordata,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Corbula,,sp.,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Dosinia,,delicatissima,,Dosinia,,brasiliensis,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Glycimeris,,bineminis,,,,,61697,"Cenozoic 2"
151586,PaleoDB,"M. Uhen",,Cardium,,soaresanum,,Cardium,,soaresanum,61697,"Cenozoic 2"
151867,PaleoDB,"M. Clapham",?,Cyprinodon,"n. sp.",primulus,,,,,36298,"Cenozoic 1"
151867,PaleoDB,"M. Clapham",,Carabites,"n. sp.",harringtoni,,,,,36298,"Cenozoic 1"
151867,PaleoDB,"M. Clapham",,Gryllites,"n. sp.",vocalis,,,,,36298,"Cenozoic 1"
151920,PaleoDB,"C. Jaramillo",,Eremotherium,,sp.,,,,,46859,"Cenozoic 6"
151920,PaleoDB,"C. Jaramillo",,Glyptodon,,sp.,,,,,46859,"Cenozoic 6"
151920,PaleoDB,"C. Jaramillo",,Toxodon,,sp..,,,,,46859,"Cenozoic 6"
151920,PaleoDB,"C. Jaramillo",,Notiomastodon,,sp.,,Stegomastodon,,sp.,46859,"Cenozoic 6"
151984,,"P. Wagner","n. gen.",Itatamba,"n. sp.",paraima,,,,,48604,"Permian 3"
152079,,"C. Jaramillo",,Proscelidodon,,patrius,,,,,48766,"Cenozoic 6"
152079,,"C. Jaramillo",,Xotodon,"n. sp.",maimarensis,,,,,48766,"Cenozoic 6"
152418,,"C. Jaramillo","n. gen.",Taubatherium,"n. sp.",paulacoutoi,,,,,49052,
152418,,"C. Jaramillo",,Taubatherium,"n. sp.",major,,,,,49052,
152418,,"C. Jaramillo",,Rhynchippus,"n. sp.",brasiliensis,,,,,49052,
152418,,"C. Jaramillo","n. gen.",Paulacoutomys,"n. sp.",paulista,,,,,49052,
152418,,"C. Jaramillo","n. gen.",Eocoleophorus,"n. sp.",glyptodontoides,,,,,49052,
152599,,"M. Uhen",,Falco,,femoralis,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Polyborus,,plancus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Anas,,bahamensis,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Coragyps,cf.,atratus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Milvago,,sp.,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Charadrius,,vociferus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Buteo,,polyosoma,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Buteo,"n. sp.",hoffstetteri,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Circus,,cinereus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Oreopholus,"n. sp.",orcesi,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Burhinus,,superciliaris,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Zenaida,,auriculata,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Columbina,,cruziana,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Aratinga,,roosevelti,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Speotyto,,cunicularia,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Aratinga,,sp.,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Phalaropus,,sp.,,Steganopus,,sp.,48919,"Cenozoic 6"
152599,,"M. Uhen",,Nycticorax,,nycticorax,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Dendrocygna,,autumnalis,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Anas,,sp.,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Cathartes,,aura,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Geranoaetus,,melanoleucus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Falco,,peregrinus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Pluvialis,,dominica,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Pluvialis,,squatarola,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Charadrius,,semipalmatus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Tringa,,solitaria,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Totanus,,flavipes,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Totanus,,melanoleucus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Catoptrophorus,,semipalmatus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Calidris,,canutus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Calidris,,melanotos,,Erolia,,melanotos,48919,"Cenozoic 6"
152599,,"M. Uhen",,Ereunetes,,pusillus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Ereunetes,,mauri,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Micropalama,,himantopus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Bartramia,,longicauda,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Numenius,,phaeopus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Limosa,,fedoa,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Arenaria,,interpres,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Himantopus,,mexicanus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Phalaropus,,fulicarius,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Lobipes,,lobatus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Steganopus,,tricolor,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Thinocorus,,rumicivorus,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Larus,,pipixcan,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Larosterna,,inca,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Zenaida,,asiatica,,,,,48919,"Cenozoic 6"
152599,,"M. Uhen",,Tyto,,alba,,,,,48919,"Cenozoic 6"
153815,,"P. Mannion","n. gen.",Sahitisuchus,"n. sp.",fluminensis,,,,,49843,
153817,,"P. Mannion",,Sebecus,,huilensis,,,,,49846,"Cenozoic 5"
153817,,"P. Mannion",cf.,Hapalops,,sp.,,,,,49846,"Cenozoic 5"
153818,,"P. Mannion",,Charactosuchus,,fieldsi,,,,,49846,"Cenozoic 5"
153820,,"P. Mannion",,Mourasuchus,,atopus,,,,,49846,"Cenozoic 5"
153821,,"P. Mannion",,Mourasuchus,,atopus,,,,,49846,"Cenozoic 5"
153822,,"P. Mannion",,Gryposuchus,,colombianus,,,,,49846,"Cenozoic 5"
153823,,"P. Mannion",,Gryposuchus,,colombianus,,,,,49846,"Cenozoic 5"
153824,,"P. Mannion",,Gryposuchus,,colombianus,,,,,49846,"Cenozoic 5"
154316,,"M. Uhen",,Inia,"n. sp.",araguaiaensis,,,,,50156,
156128,,"P. Mannion","n. gen.",Aplestosuchus,"n. sp.",sordidus,,,,,51120,
156532,,"C. Jaramillo","n. gen.",Surameryx,"n. sp.",acrensis,,,,,51301,"Cenozoic 6"
156612,,"P. Mannion","n. gen.",Anthracosuchus,"n. sp.",balrogus,,,,,51346,"Cenozoic 1"
157794,,"C. Jaramillo",,Typotheriopsis,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Xotodon,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Eosclerocalyptus,,planus,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Stromaphorus,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Vassallia,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Chorobates,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Paleuphractus,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Vetelia,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Proscelidodon,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Lagostomus,,sp.,,Lagostomopsis,,sp.,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Potamarchus,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Cardiomys,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Orthomyctera,,andina,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Protabrocoma,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Paranamys,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Tetrastylus,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Gyriabrus,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Paedotherium,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Proterotherium,,sp.,,Diadiaphorus,,sp.,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Chasicotatus,,sp.,,,,,51891,"Cenozoic 6"
157794,,"C. Jaramillo",,Procariama,,simplex,,,,,51891,"Cenozoic 6"
157795,,"C. Jaramillo",,Prodolichotis,,prisca,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Neophanomys,,biplicatus,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Pithanotomys,,columnaris,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Orthomyctera,,andina,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Tetrastylus,"n. sp.",intermedius,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Cardiomys,,ameghinorum,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Palaeocavia,,sp.,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Chorobates,,scalabrini,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Paraeuphractus,,prominens,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Eosclerocalyptus,,planus,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Sphenotherus,,zavaletianus,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Scelidotherium,,pendolai,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Pyramiodontherium,"n. sp.",bergi,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Phlyctaenopyga,,ameghinoi,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Hoplophractus,,proximus,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Stromaphorus,,compressidens,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Paradidelphys,,pattersonii,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Thylacosmilus,,atrox,,Achlysictis,,atrox,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Microtragulus,,catamarcensis,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Xotodon,,sp.,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Toxodontherium,,sp.,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Brachytherium,,laternarium,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Promacrauchenia,,antiqua,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Typotheriopsis,,internum,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Hemihegetotherium,,robustum,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Tremacyllus,,impressus,,Tremacyllus,,latifrons,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Cyonasua,,brevirostris,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Chapalmalania,,alteafrontis,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo","n. gen.",Palaeomyrmidon,"n. sp.",incomptus,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Opisthodactylus,"n. sp.",kirchneri,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Plohophorus,"n. sp.",ameghini,,,,,51892,"Cenozoic 6"
157795,,"C. Jaramillo",,Neotamandua,"n. sp.",conspicua,,Neotamandua,,sp.,51892,"Cenozoic 6"
157795,,"C. Jaramillo",?,Chelonoidis,,gallardoi,,Testudo,"n. sp.",gallardoi,51892,"Cenozoic 6"
157877,,"M. Carrano",,Grallator,,sp.,,Eubrontes,,sp.,51910,"Triassic 4"
159703,,"R. Benson","n. gen.",Laquintasaura,"n. sp.",venezuelae,,,,,52146,"Jurassic 1"
160057,,"P. Mannion","n. gen.",Caiuajara,"n. sp.",dobruskii,,,,,52235,
160057,,"P. Mannion","n. gen.",Gueragama,"n. sp.",sulamericana,,,,,52235,
160057,,"P. Mannion","n. gen.",Keresdrakon,"n. sp.",vilsoni,,,,,52235,
161609,,"P. Mannion","n. gen.",Barreirosuchus,"n. sp.",franciscoi,,,,,52653,
